dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
30793,5,10.0.0.4,10.0.0.9,22828,1324024,76,241000000,76241000000,6,3982,8427,488766,280,1,TCP,3,5196920,89641576,301,4169,4470,1
30793,5,10.0.0.4,10.0.0.9,22828,1324024,76,241000000,76241000000,6,3982,8427,488766,280,1,TCP,2,89640062,5196850,4171,301,4472,1
30793,5,10.0.0.9,10.0.0.4,22536,1216944,70,845000000,70845000000,6,3982,8427,455058,280,1,TCP,1,4870,1172,0,0,0,1
30793,5,10.0.0.9,10.0.0.4,22536,1216944,70,845000000,70845000000,6,3982,8427,455058,280,1,TCP,3,5196920,89641576,301,4169,4470,1
30793,5,10.0.0.9,10.0.0.4,22536,1216944,70,845000000,70845000000,6,3982,8427,455058,280,1,TCP,2,89640062,5196850,4171,301,4472,1
30793,5,10.0.0.6,10.0.0.4,8545,461430,27,81000000,27081000000,6,3982,0,0,0,1,TCP,1,4870,1172,0,0,0,1
30793,5,10.0.0.6,10.0.0.4,8545,461430,27,81000000,27081000000,6,3982,0,0,0,1,TCP,3,5196920,89641576,301,4169,4470,1
30793,5,10.0.0.6,10.0.0.4,8545,461430,27,81000000,27081000000,6,3982,0,0,0,1,TCP,2,89640062,5196850,4171,301,4472,1
30823,1,10.0.0.2,10.0.0.4,71158,78490812,160,661000000,1.61E+11,3,3982,13507,14745158,450,1,TCP,2,3484159,78587224,177,3924,4101,0
30823,1,10.0.0.2,10.0.0.4,71158,78490812,160,661000000,1.61E+11,3,3982,13507,14745158,450,1,TCP,1,5213,1242,0,0,0,0
30823,1,10.0.0.2,10.0.0.4,71158,78490812,160,661000000,1.61E+11,3,3982,13507,14745158,450,1,TCP,3,78590259,3483979,3924,177,4101,0
30823,1,10.0.0.4,10.0.0.2,52641,3474462,160,597000000,1.61E+11,3,3982,10084,665544,336,1,TCP,2,3484159,78587224,177,3924,4101,0
30823,1,10.0.0.4,10.0.0.2,52641,3474462,160,597000000,1.61E+11,3,3982,10084,665544,336,1,TCP,1,5213,1242,0,0,0,0
30823,1,10.0.0.4,10.0.0.2,52641,3474462,160,597000000,1.61E+11,3,3982,10084,665544,336,1,TCP,3,78590259,3483979,3924,177,4101,0
30823,3,10.0.0.3,10.0.0.4,114504,127707736,260,727000000,2.61E+11,11,3982,13482,14743508,449,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.3,10.0.0.4,114504,127707736,260,727000000,2.61E+11,11,3982,13482,14743508,449,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.3,10.0.0.4,114504,127707736,260,727000000,2.61E+11,11,3982,13482,14743508,449,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.3,10.0.0.4,114504,127707736,260,727000000,2.61E+11,11,3982,13482,14743508,449,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.4,10.0.0.3,80305,5300406,260,719000000,2.61E+11,11,3982,9977,658482,332,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.4,10.0.0.3,80305,5300406,260,719000000,2.61E+11,11,3982,9977,658482,332,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.4,10.0.0.3,80305,5300406,260,719000000,2.61E+11,11,3982,9977,658482,332,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.4,10.0.0.3,80305,5300406,260,719000000,2.61E+11,11,3982,9977,658482,332,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.11,10.0.0.4,92934,102536324,210,630000000,2.11E+11,11,3982,13509,14745290,450,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.11,10.0.0.4,92934,102536324,210,630000000,2.11E+11,11,3982,13509,14745290,450,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.11,10.0.0.4,92934,102536324,210,630000000,2.11E+11,11,3982,13509,14745290,450,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.11,10.0.0.4,92934,102536324,210,630000000,2.11E+11,11,3982,13509,14745290,450,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.4,10.0.0.11,68231,4503426,210,620000000,2.11E+11,11,3982,10080,665280,336,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.4,10.0.0.11,68231,4503426,210,620000000,2.11E+11,11,3982,10080,665280,336,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.4,10.0.0.11,68231,4503426,210,620000000,2.11E+11,11,3982,10080,665280,336,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.4,10.0.0.11,68231,4503426,210,620000000,2.11E+11,11,3982,10080,665280,336,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.2,10.0.0.4,71158,78490812,160,630000000,1.61E+11,11,3982,13507,14745158,450,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.2,10.0.0.4,71158,78490812,160,630000000,1.61E+11,11,3982,13507,14745158,450,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.2,10.0.0.4,71158,78490812,160,630000000,1.61E+11,11,3982,13507,14745158,450,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.2,10.0.0.4,71158,78490812,160,630000000,1.61E+11,11,3982,13507,14745158,450,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.4,10.0.0.2,52641,3474462,160,618000000,1.61E+11,11,3982,10084,665544,336,1,TCP,1,314431739,16161474,12308,817,13125,0
30823,3,10.0.0.4,10.0.0.2,52641,3474462,160,618000000,1.61E+11,11,3982,10084,665544,336,1,TCP,2,5269,1769532,0,133,133,0
30823,3,10.0.0.4,10.0.0.2,52641,3474462,160,618000000,1.61E+11,11,3982,10084,665544,336,1,TCP,3,8789151,206395254,352,7848,8200,0
30823,3,10.0.0.4,10.0.0.2,52641,3474462,160,618000000,1.61E+11,11,3982,10084,665544,336,1,TCP,4,7380015,106272089,464,4326,4790,0
30823,3,10.0.0.9,10.0.0.4,64848,3501792,110,541000000,1.11E+11,11,3982,18610,1004940,620,1,TCP,1,314431739,16161474,12308,817,13125,1
30823,3,10.0.0.9,10.0.0.4,64848,3501792,110,541000000,1.11E+11,11,3982,18610,1004940,620,1,TCP,2,5269,1769532,0,133,133,1
30823,3,10.0.0.9,10.0.0.4,64848,3501792,110,541000000,1.11E+11,11,3982,18610,1004940,620,1,TCP,3,8789151,206395254,352,7848,8200,1
30823,3,10.0.0.9,10.0.0.4,64848,3501792,110,541000000,1.11E+11,11,3982,18610,1004940,620,1,TCP,4,7380015,106272089,464,4326,4790,1
30823,3,10.0.0.4,10.0.0.9,32417,1880186,109,964000000,1.10E+11,11,3982,9305,539690,310,1,TCP,1,314431739,16161474,12308,817,13125,1
30823,3,10.0.0.4,10.0.0.9,32417,1880186,109,964000000,1.10E+11,11,3982,9305,539690,310,1,TCP,2,5269,1769532,0,133,133,1
30823,3,10.0.0.4,10.0.0.9,32417,1880186,109,964000000,1.10E+11,11,3982,9305,539690,310,1,TCP,3,8789151,206395254,352,7848,8200,1
30823,3,10.0.0.4,10.0.0.9,32417,1880186,109,964000000,1.10E+11,11,3982,9305,539690,310,1,TCP,4,7380015,106272089,464,4326,4790,1
30823,3,10.0.0.6,10.0.0.4,34680,1872720,55,206000000,55206000000,11,3982,18654,1007316,621,1,TCP,1,314431739,16161474,12308,817,13125,1
30823,3,10.0.0.6,10.0.0.4,34680,1872720,55,206000000,55206000000,11,3982,18654,1007316,621,1,TCP,2,5269,1769532,0,133,133,1
30823,3,10.0.0.6,10.0.0.4,34680,1872720,55,206000000,55206000000,11,3982,18654,1007316,621,1,TCP,3,8789151,206395254,352,7848,8200,1
30823,3,10.0.0.6,10.0.0.4,34680,1872720,55,206000000,55206000000,11,3982,18654,1007316,621,1,TCP,4,7380015,106272089,464,4326,4790,1
30823,3,10.0.0.4,10.0.0.6,16838,976604,54,446000000,54446000000,11,3982,9327,540966,310,1,TCP,1,314431739,16161474,12308,817,13125,1
30823,3,10.0.0.4,10.0.0.6,16838,976604,54,446000000,54446000000,11,3982,9327,540966,310,1,TCP,2,5269,1769532,0,133,133,1
30823,3,10.0.0.4,10.0.0.6,16838,976604,54,446000000,54446000000,11,3982,9327,540966,310,1,TCP,3,8789151,206395254,352,7848,8200,1
30823,3,10.0.0.4,10.0.0.6,16838,976604,54,446000000,54446000000,11,3982,9327,540966,310,1,TCP,4,7380015,106272089,464,4326,4790,1
30823,5,10.0.0.11,10.0.0.4,92934,102536324,210,652000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,1,5073,1172,0,0,0,0
30823,5,10.0.0.11,10.0.0.4,92934,102536324,210,652000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,3,6399747,105360393,320,4191,4511,0
30823,5,10.0.0.11,10.0.0.4,92934,102536324,210,652000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,2,105360463,6399747,4192,320,4512,0
30823,5,10.0.0.4,10.0.0.11,68231,4503426,210,592000000,2.11E+11,6,3982,10080,665280,336,1,TCP,1,5073,1172,0,0,0,0
30823,5,10.0.0.4,10.0.0.11,68231,4503426,210,592000000,2.11E+11,6,3982,10080,665280,336,1,TCP,3,6399747,105360393,320,4191,4511,0
30823,5,10.0.0.4,10.0.0.11,68231,4503426,210,592000000,2.11E+11,6,3982,10080,665280,336,1,TCP,2,105360463,6399747,4192,320,4512,0
30823,5,10.0.0.4,10.0.0.9,32133,1863714,106,244000000,1.06E+11,6,3982,9305,539690,310,1,TCP,1,5073,1172,0,0,0,1
30823,5,10.0.0.4,10.0.0.9,32133,1863714,106,244000000,1.06E+11,6,3982,9305,539690,310,1,TCP,3,6399747,105360393,320,4191,4511,1
30823,5,10.0.0.4,10.0.0.9,32133,1863714,106,244000000,1.06E+11,6,3982,9305,539690,310,1,TCP,2,105360463,6399747,4192,320,4512,1
30823,5,10.0.0.9,10.0.0.4,31841,1719414,100,848000000,1.01E+11,6,3982,9305,502470,310,1,TCP,1,5073,1172,0,0,0,1
30823,5,10.0.0.9,10.0.0.4,31841,1719414,100,848000000,1.01E+11,6,3982,9305,502470,310,1,TCP,3,6399747,105360393,320,4191,4511,1
30823,5,10.0.0.9,10.0.0.4,31841,1719414,100,848000000,1.01E+11,6,3982,9305,502470,310,1,TCP,2,105360463,6399747,4192,320,4512,1
30823,5,10.0.0.6,10.0.0.4,17872,965088,57,84000000,57084000000,6,3982,9327,503658,310,1,TCP,1,5073,1172,0,0,0,1
30823,5,10.0.0.6,10.0.0.4,17872,965088,57,84000000,57084000000,6,3982,9327,503658,310,1,TCP,3,6399747,105360393,320,4191,4511,1
30823,5,10.0.0.6,10.0.0.4,17872,965088,57,84000000,57084000000,6,3982,9327,503658,310,1,TCP,2,105360463,6399747,4192,320,4512,1
30823,7,10.0.0.11,10.0.0.4,92934,102536324,210,667000000,2.11E+11,4,3982,13509,14745290,450,1,TCP,2,5247,984140,0,134,134,0
30823,7,10.0.0.11,10.0.0.4,92934,102536324,210,667000000,2.11E+11,4,3982,13509,14745290,450,1,TCP,3,103619913,4513065,4058,177,4235,0
30823,7,10.0.0.11,10.0.0.4,92934,102536324,210,667000000,2.11E+11,4,3982,13509,14745290,450,1,TCP,4,4963,4277,0,0,0,0
30823,7,10.0.0.11,10.0.0.4,92934,102536324,210,667000000,2.11E+11,4,3982,13509,14745290,450,1,TCP,1,4513161,102633910,177,3924,4101,0
30823,7,10.0.0.4,10.0.0.11,68231,4503426,210,569000000,2.11E+11,4,3982,10080,665280,336,1,TCP,2,5247,984140,0,134,134,0
30823,7,10.0.0.4,10.0.0.11,68231,4503426,210,569000000,2.11E+11,4,3982,10080,665280,336,1,TCP,3,103619913,4513065,4058,177,4235,0
30823,7,10.0.0.4,10.0.0.11,68231,4503426,210,569000000,2.11E+11,4,3982,10080,665280,336,1,TCP,4,4963,4277,0,0,0,0
30823,7,10.0.0.4,10.0.0.11,68231,4503426,210,569000000,2.11E+11,4,3982,10080,665280,336,1,TCP,1,4513161,102633910,177,3924,4101,0
30823,7,10.0.0.6,10.0.0.4,18111,977994,60,205000000,60205000000,4,3982,9327,503658,310,1,TCP,2,5247,984140,0,134,134,1
30823,7,10.0.0.6,10.0.0.4,18111,977994,60,205000000,60205000000,4,3982,9327,503658,310,1,TCP,3,103619913,4513065,4058,177,4235,1
30823,7,10.0.0.6,10.0.0.4,18111,977994,60,205000000,60205000000,4,3982,9327,503658,310,1,TCP,4,4963,4277,0,0,0,1
30823,7,10.0.0.6,10.0.0.4,18111,977994,60,205000000,60205000000,4,3982,9327,503658,310,1,TCP,1,4513161,102633910,177,3924,4101,1
30823,6,10.0.0.11,10.0.0.4,92934,102536324,210,660000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,3,105359249,6399747,4191,320,4511,0
30823,6,10.0.0.11,10.0.0.4,92934,102536324,210,660000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,2,5143,1242,0,0,0,0
30823,6,10.0.0.11,10.0.0.4,92934,102536324,210,660000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,4,4513065,103618823,177,4058,4235,0
30823,6,10.0.0.11,10.0.0.4,92934,102536324,210,660000000,2.11E+11,6,3982,13509,14745290,450,1,TCP,1,1891615,1741710,143,133,276,0
30823,6,10.0.0.4,10.0.0.11,68230,4503360,210,578000000,2.11E+11,6,3982,10080,665280,336,1,TCP,3,105359249,6399747,4191,320,4511,0
30823,6,10.0.0.4,10.0.0.11,68230,4503360,210,578000000,2.11E+11,6,3982,10080,665280,336,1,TCP,2,5143,1242,0,0,0,0
30823,6,10.0.0.4,10.0.0.11,68230,4503360,210,578000000,2.11E+11,6,3982,10080,665280,336,1,TCP,4,4513065,103618823,177,4058,4235,0
30823,6,10.0.0.4,10.0.0.11,68230,4503360,210,578000000,2.11E+11,6,3982,10080,665280,336,1,TCP,1,1891615,1741710,143,133,276,0
30823,6,10.0.0.4,10.0.0.9,32167,1865686,105,918000000,1.06E+11,6,3982,9305,539690,310,1,TCP,3,105359249,6399747,4191,320,4511,1
30823,6,10.0.0.4,10.0.0.9,32167,1865686,105,918000000,1.06E+11,6,3982,9305,539690,310,1,TCP,2,5143,1242,0,0,0,1
30823,6,10.0.0.4,10.0.0.9,32167,1865686,105,918000000,1.06E+11,6,3982,9305,539690,310,1,TCP,4,4513065,103618823,177,4058,4235,1
30823,6,10.0.0.4,10.0.0.9,32167,1865686,105,918000000,1.06E+11,6,3982,9305,539690,310,1,TCP,1,1891615,1741710,143,133,276,1
30823,6,10.0.0.9,10.0.0.4,31030,1675620,98,78000000,98078000000,6,3982,9305,502470,310,1,TCP,3,105359249,6399747,4191,320,4511,1
30823,6,10.0.0.9,10.0.0.4,31030,1675620,98,78000000,98078000000,6,3982,9305,502470,310,1,TCP,2,5143,1242,0,0,0,1
30823,6,10.0.0.9,10.0.0.4,31030,1675620,98,78000000,98078000000,6,3982,9305,502470,310,1,TCP,4,4513065,103618823,177,4058,4235,1
30823,6,10.0.0.9,10.0.0.4,31030,1675620,98,78000000,98078000000,6,3982,9305,502470,310,1,TCP,1,1891615,1741710,143,133,276,1
30823,6,10.0.0.6,10.0.0.4,18036,973944,59,603000000,59603000000,6,3982,9327,503658,310,1,TCP,3,105359249,6399747,4191,320,4511,1
30823,6,10.0.0.6,10.0.0.4,18036,973944,59,603000000,59603000000,6,3982,9327,503658,310,1,TCP,2,5143,1242,0,0,0,1
30823,6,10.0.0.6,10.0.0.4,18036,973944,59,603000000,59603000000,6,3982,9327,503658,310,1,TCP,4,4513065,103618823,177,4058,4235,1
30823,6,10.0.0.6,10.0.0.4,18036,973944,59,603000000,59603000000,6,3982,9327,503658,310,1,TCP,1,1891615,1741710,143,133,276,1
30823,4,10.0.0.11,10.0.0.4,92934,102536324,210,644000000,2.11E+11,7,3982,13509,14745290,450,1,TCP,1,985411,914172,144,134,278,0
30823,4,10.0.0.11,10.0.0.4,92934,102536324,210,644000000,2.11E+11,7,3982,13509,14745290,450,1,TCP,4,6399747,105360409,320,4192,4512,0
30823,4,10.0.0.11,10.0.0.4,92934,102536324,210,644000000,2.11E+11,7,3982,13509,14745290,450,1,TCP,2,5073,1242,0,0,0,0
30823,4,10.0.0.11,10.0.0.4,92934,102536324,210,644000000,2.11E+11,7,3982,13509,14745290,450,1,TCP,3,106273179,7380015,4326,464,4790,0
30823,4,10.0.0.4,10.0.0.11,68230,4503360,210,605000000,2.11E+11,7,3982,10080,665280,336,1,TCP,1,985411,914172,144,134,278,0
30823,4,10.0.0.4,10.0.0.11,68230,4503360,210,605000000,2.11E+11,7,3982,10080,665280,336,1,TCP,4,6399747,105360409,320,4192,4512,0
30823,4,10.0.0.4,10.0.0.11,68230,4503360,210,605000000,2.11E+11,7,3982,10080,665280,336,1,TCP,2,5073,1242,0,0,0,0
30823,4,10.0.0.4,10.0.0.11,68230,4503360,210,605000000,2.11E+11,7,3982,10080,665280,336,1,TCP,3,106273179,7380015,4326,464,4790,0
30823,4,10.0.0.4,10.0.0.9,32292,1872936,108,869000000,1.09E+11,7,3982,9305,539690,310,1,TCP,1,985411,914172,144,134,278,1
30823,4,10.0.0.4,10.0.0.9,32292,1872936,108,869000000,1.09E+11,7,3982,9305,539690,310,1,TCP,4,6399747,105360409,320,4192,4512,1
30823,4,10.0.0.4,10.0.0.9,32292,1872936,108,869000000,1.09E+11,7,3982,9305,539690,310,1,TCP,2,5073,1242,0,0,0,1
30823,4,10.0.0.4,10.0.0.9,32292,1872936,108,869000000,1.09E+11,7,3982,9305,539690,310,1,TCP,3,106273179,7380015,4326,464,4790,1
30823,4,10.0.0.9,10.0.0.4,31858,1720332,100,278000000,1.00E+11,7,3982,9305,502470,310,1,TCP,1,985411,914172,144,134,278,1
30823,4,10.0.0.9,10.0.0.4,31858,1720332,100,278000000,1.00E+11,7,3982,9305,502470,310,1,TCP,4,6399747,105360409,320,4192,4512,1
30823,4,10.0.0.9,10.0.0.4,31858,1720332,100,278000000,1.00E+11,7,3982,9305,502470,310,1,TCP,2,5073,1242,0,0,0,1
30823,4,10.0.0.9,10.0.0.4,31858,1720332,100,278000000,1.00E+11,7,3982,9305,502470,310,1,TCP,3,106273179,7380015,4326,464,4790,1
30823,4,10.0.0.6,10.0.0.4,34689,1873206,55,589000000,55589000000,7,3982,18654,1007316,621,1,TCP,1,985411,914172,144,134,278,1
30823,4,10.0.0.6,10.0.0.4,34689,1873206,55,589000000,55589000000,7,3982,18654,1007316,621,1,TCP,4,6399747,105360409,320,4192,4512,1
30823,4,10.0.0.6,10.0.0.4,34689,1873206,55,589000000,55589000000,7,3982,18654,1007316,621,1,TCP,2,5073,1242,0,0,0,1
30823,4,10.0.0.6,10.0.0.4,34689,1873206,55,589000000,55589000000,7,3982,18654,1007316,621,1,TCP,3,106273179,7380015,4326,464,4790,1
30823,4,10.0.0.4,10.0.0.6,16777,973066,53,751000000,53751000000,7,3982,9327,540966,310,1,TCP,1,985411,914172,144,134,278,1
30823,4,10.0.0.4,10.0.0.6,16777,973066,53,751000000,53751000000,7,3982,9327,540966,310,1,TCP,4,6399747,105360409,320,4192,4512,1
30823,4,10.0.0.4,10.0.0.6,16777,973066,53,751000000,53751000000,7,3982,9327,540966,310,1,TCP,2,5073,1242,0,0,0,1
30823,4,10.0.0.4,10.0.0.6,16777,973066,53,751000000,53751000000,7,3982,9327,540966,310,1,TCP,3,106273179,7380015,4326,464,4790,1
30823,2,10.0.0.3,10.0.0.4,114504,127707736,260,738000000,2.61E+11,5,3982,13482,14743508,449,1,TCP,1,5310414,127806440,175,3924,4099,0
30823,2,10.0.0.3,10.0.0.4,114504,127707736,260,738000000,2.61E+11,5,3982,13482,14743508,449,1,TCP,2,3483979,78590259,177,3924,4101,0
30823,2,10.0.0.3,10.0.0.4,114504,127707736,260,738000000,2.61E+11,5,3982,13482,14743508,449,1,TCP,3,206395254,8789151,7848,352,8200,0
30823,2,10.0.0.4,10.0.0.3,80305,5300406,260,713000000,2.61E+11,5,3982,9977,658482,332,1,TCP,1,5310414,127806440,175,3924,4099,0
30823,2,10.0.0.4,10.0.0.3,80305,5300406,260,713000000,2.61E+11,5,3982,9977,658482,332,1,TCP,2,3483979,78590259,177,3924,4101,0
30823,2,10.0.0.4,10.0.0.3,80305,5300406,260,713000000,2.61E+11,5,3982,9977,658482,332,1,TCP,3,206395254,8789151,7848,352,8200,0
30823,2,10.0.0.2,10.0.0.4,71158,78490812,160,638000000,1.61E+11,5,3982,13507,14745158,450,1,TCP,1,5310414,127806440,175,3924,4099,0
30823,2,10.0.0.2,10.0.0.4,71158,78490812,160,638000000,1.61E+11,5,3982,13507,14745158,450,1,TCP,2,3483979,78590259,177,3924,4101,0
30823,2,10.0.0.2,10.0.0.4,71158,78490812,160,638000000,1.61E+11,5,3982,13507,14745158,450,1,TCP,3,206395254,8789151,7848,352,8200,0
30823,2,10.0.0.4,10.0.0.2,52641,3474462,160,610000000,1.61E+11,5,3982,10084,665544,336,1,TCP,1,5310414,127806440,175,3924,4099,0
30823,2,10.0.0.4,10.0.0.2,52641,3474462,160,610000000,1.61E+11,5,3982,10084,665544,336,1,TCP,2,3483979,78590259,177,3924,4101,0
30823,2,10.0.0.4,10.0.0.2,52641,3474462,160,610000000,1.61E+11,5,3982,10084,665544,336,1,TCP,3,206395254,8789151,7848,352,8200,0
30853,2,10.0.0.3,10.0.0.4,127983,142447974,290,737000000,2.91E+11,5,3982,13479,14740238,449,1,TCP,2,4147461,93307179,176,3924,4100,0
30853,2,10.0.0.3,10.0.0.4,127983,142447974,290,737000000,2.91E+11,5,3982,13479,14740238,449,1,TCP,1,5966760,142518380,175,3923,4098,0
30853,2,10.0.0.3,10.0.0.4,127983,142447974,290,737000000,2.91E+11,5,3982,13479,14740238,449,1,TCP,3,235824114,10108979,7847,351,8198,0
30853,2,10.0.0.4,10.0.0.3,90270,5958096,290,712000000,2.91E+11,5,3982,9965,657690,332,1,TCP,2,4147461,93307179,176,3924,4100,0
30853,2,10.0.0.4,10.0.0.3,90270,5958096,290,712000000,2.91E+11,5,3982,9965,657690,332,1,TCP,1,5966760,142518380,175,3923,4098,0
30853,2,10.0.0.4,10.0.0.3,90270,5958096,290,712000000,2.91E+11,5,3982,9965,657690,332,1,TCP,3,235824114,10108979,7847,351,8198,0
30853,2,10.0.0.2,10.0.0.4,84651,93233846,190,637000000,1.91E+11,5,3982,13493,14743034,449,1,TCP,2,4147461,93307179,176,3924,4100,0
30853,2,10.0.0.2,10.0.0.4,84651,93233846,190,637000000,1.91E+11,5,3982,13493,14743034,449,1,TCP,1,5966760,142518380,175,3923,4098,0
30853,2,10.0.0.2,10.0.0.4,84651,93233846,190,637000000,1.91E+11,5,3982,13493,14743034,449,1,TCP,3,235824114,10108979,7847,351,8198,0
30853,2,10.0.0.4,10.0.0.2,62710,4139156,190,609000000,1.91E+11,5,3982,10069,664694,335,1,TCP,2,4147461,93307179,176,3924,4100,0
30853,2,10.0.0.4,10.0.0.2,62710,4139156,190,609000000,1.91E+11,5,3982,10069,664694,335,1,TCP,1,5966760,142518380,175,3923,4098,0
30853,2,10.0.0.4,10.0.0.2,62710,4139156,190,609000000,1.91E+11,5,3982,10069,664694,335,1,TCP,3,235824114,10108979,7847,351,8198,0
30853,4,10.0.0.11,10.0.0.4,106419,117274910,240,643000000,2.41E+11,7,3982,13485,14738586,449,1,TCP,1,1525851,1417348,144,134,278,0
30853,4,10.0.0.11,10.0.0.4,106419,117274910,240,643000000,2.41E+11,7,3982,13485,14738586,449,1,TCP,2,5073,1242,0,0,0,0
30853,4,10.0.0.11,10.0.0.4,106419,117274910,240,643000000,2.41E+11,7,3982,13485,14738586,449,1,TCP,3,122494417,9122341,4325,464,4789,0
30853,4,10.0.0.11,10.0.0.4,106419,117274910,240,643000000,2.41E+11,7,3982,13485,14738586,449,1,TCP,4,7601703,121078471,320,4191,4511,0
30853,4,10.0.0.4,10.0.0.11,78279,5166654,240,604000000,2.41E+11,7,3982,10049,663294,334,1,TCP,1,1525851,1417348,144,134,278,0
30853,4,10.0.0.4,10.0.0.11,78279,5166654,240,604000000,2.41E+11,7,3982,10049,663294,334,1,TCP,2,5073,1242,0,0,0,0
30853,4,10.0.0.4,10.0.0.11,78279,5166654,240,604000000,2.41E+11,7,3982,10049,663294,334,1,TCP,3,122494417,9122341,4325,464,4789,0
30853,4,10.0.0.4,10.0.0.11,78279,5166654,240,604000000,2.41E+11,7,3982,10049,663294,334,1,TCP,4,7601703,121078471,320,4191,4511,0
30853,4,10.0.0.4,10.0.0.9,41615,2413670,138,868000000,1.39E+11,7,3982,9323,540734,310,1,TCP,1,1525851,1417348,144,134,278,1
30853,4,10.0.0.4,10.0.0.9,41615,2413670,138,868000000,1.39E+11,7,3982,9323,540734,310,1,TCP,2,5073,1242,0,0,0,1
30853,4,10.0.0.4,10.0.0.9,41615,2413670,138,868000000,1.39E+11,7,3982,9323,540734,310,1,TCP,3,122494417,9122341,4325,464,4789,1
30853,4,10.0.0.4,10.0.0.9,41615,2413670,138,868000000,1.39E+11,7,3982,9323,540734,310,1,TCP,4,7601703,121078471,320,4191,4511,1
30853,4,10.0.0.9,10.0.0.4,41181,2223774,130,277000000,1.30E+11,7,3982,9323,503442,310,1,TCP,1,1525851,1417348,144,134,278,1
30853,4,10.0.0.9,10.0.0.4,41181,2223774,130,277000000,1.30E+11,7,3982,9323,503442,310,1,TCP,2,5073,1242,0,0,0,1
30853,4,10.0.0.9,10.0.0.4,41181,2223774,130,277000000,1.30E+11,7,3982,9323,503442,310,1,TCP,3,122494417,9122341,4325,464,4789,1
30853,4,10.0.0.9,10.0.0.4,41181,2223774,130,277000000,1.30E+11,7,3982,9323,503442,310,1,TCP,4,7601703,121078471,320,4191,4511,1
30853,4,10.0.0.6,10.0.0.4,53352,2881008,85,588000000,85588000000,7,3982,18663,1007802,622,1,TCP,1,1525851,1417348,144,134,278,1
30853,4,10.0.0.6,10.0.0.4,53352,2881008,85,588000000,85588000000,7,3982,18663,1007802,622,1,TCP,2,5073,1242,0,0,0,1
30853,4,10.0.0.6,10.0.0.4,53352,2881008,85,588000000,85588000000,7,3982,18663,1007802,622,1,TCP,3,122494417,9122341,4325,464,4789,1
30853,4,10.0.0.6,10.0.0.4,53352,2881008,85,588000000,85588000000,7,3982,18663,1007802,622,1,TCP,4,7601703,121078471,320,4191,4511,1
30853,4,10.0.0.4,10.0.0.6,26109,1514322,83,750000000,83750000000,7,3982,9332,541256,311,1,TCP,1,1525851,1417348,144,134,278,1
30853,4,10.0.0.4,10.0.0.6,26109,1514322,83,750000000,83750000000,7,3982,9332,541256,311,1,TCP,2,5073,1242,0,0,0,1
30853,4,10.0.0.4,10.0.0.6,26109,1514322,83,750000000,83750000000,7,3982,9332,541256,311,1,TCP,3,122494417,9122341,4325,464,4789,1
30853,4,10.0.0.4,10.0.0.6,26109,1514322,83,750000000,83750000000,7,3982,9332,541256,311,1,TCP,4,7601703,121078471,320,4191,4511,1
30853,1,10.0.0.2,10.0.0.4,84651,93233846,190,662000000,1.91E+11,3,3982,13493,14743034,449,1,TCP,2,4147641,93304144,176,3924,4100,0
30853,1,10.0.0.2,10.0.0.4,84651,93233846,190,662000000,1.91E+11,3,3982,13493,14743034,449,1,TCP,1,5213,1242,0,0,0,0
30853,1,10.0.0.2,10.0.0.4,84651,93233846,190,662000000,1.91E+11,3,3982,13493,14743034,449,1,TCP,3,93307179,4147461,3924,176,4100,0
